DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW,PREFMWSRC,COMM
2005-02-20 09:16:27,732363.3864,local,1,148.683,-34.013,12,AUST,NaN,,NaN,,NaN,,2.9,AUST,SEA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"N of Breakfast Creek; NSW"
2005-02-20 17:33:40,732363.7317,local,1,117.535,-30.659,10,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"Koorda; WA"
2005-02-23 19:35:02,732366.816,local,1,122.095,-14.636,10,USGS,NaN,,NaN,,4.6,USGS,NaN,,WA,NaN,4.60,mb,4.60,mb,USGS,NaN,4.35,NaN,4.35,mb2MW,"S of Scott Reef; WA"
2005-02-24 16:57:41,732367.7067,local,1,117.485,-30.629,2.5,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"N of Koorda; WA"
2005-02-27 06:17:36,732370.2622,local,1,118.282,-33.606,0,AUST,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"NE of Gnowangerup; WA"
2005-03-03 10:56:58,732374.4562,local,1,139.088,-30.784,10,ISC,NaN,,NaN,,NaN,,4,AUST,SA,NaN,4.00,ML,4.00,ML,AUST,NaN,NaN,3.98,3.98,ML2MW,"Mulga View HS; SA"
2005-03-04 00:38:42,732375.0269,local,1,139.712,-30.788,7.3,ADE,NaN,,NaN,,NaN,,3.1,ADE,SA,3.16,3.10,ML,3.16,REV_ML,REV_ML,NaN,NaN,3.33,3.33,ML2MW,"Lake Frome; SA"
2005-03-06 05:37:40,732377.2345,local,1,115.73,-28.097,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"NE of Geraldton; WA"
2005-03-07 14:52:25,732378.6197,local,1,112.565,-24.309,10,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"NW of Carnarvon; WA"
2005-03-07 16:22:34,732378.6823,local,1,151.291,-26.527,5,ISC,NaN,,NaN,,NaN,,3.6,AUST,SEA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"SE of Durong; Qld"
2005-03-08 04:54:22,732379.2044,local,1,122.014,-14.738,10,USGS,NaN,,NaN,,4.2,USGS,NaN,,WA,NaN,4.20,mb,4.20,mb,USGS,NaN,3.87,NaN,3.87,mb2MW,"S of Scott Reef; WA"
2005-03-08 05:00:12,732379.2085,local,1,148.427,-34.328,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,SEA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"E of Young; NSW"
2005-03-08 14:45:28,732379.6149,local,1,145.887,-16.631,9.2,RC,NaN,,NaN,,NaN,,3,RC,SEA,NaN,3.00,ML,3.00,ML,RC,NaN,NaN,3.21,3.21,ML2MW,"Off Cairns; Qld"
2005-03-12 15:55:18,732383.6634,local,1,117.447,-30.663,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"Koorda; WA"
2005-03-13 02:09:42,732384.0901,local,1,131.6936,-26.2048,5,ISC,NaN,,NaN,,4.2,ISC,4.6,AUST,WA,NaN,4.60,ML,4.60,ML,AUST,NaN,3.87,4.49,4.49,ML2MW,"45 km W of Ernabella; SA"
2005-03-14 11:26:15,732385.4766,local,1,131.719,-34.143,10.9,ADE,NaN,,NaN,,NaN,,2.8,ADE,WA,2.11,2.80,ML,2.11,REV_ML,REV_ML,NaN,NaN,2.60,2.60,ML2MW,"S of Yalata; Great Australian Bight"
2005-03-15 12:49:55,732386.5347,local,1,116.844,-32.527,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"SW of Brookton; WA"
2005-03-16 01:27:17,732387.0606,local,1,117.464,-30.639,2.6,AUST,3.55,Allen et al. (2006),NaN,,NaN,,4.2,AUST,WA,NaN,3.55,MW,3.55,MW,Allen et al. (2006),NaN,NaN,4.15,3.55,Allen et al. (2006),"N of Koorda; WA"
2005-03-17 16:36:11,732388.6918,local,1,116.604,-31.116,10.4,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"Calingiri; WA"
2005-03-18 11:04:49,732389.4617,local,1,117.343,-30.717,10,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"NW of Koorda; WA"
2005-03-19 07:29:28,732390.3121,local,1,130.868,-26.091,10,AUST,NaN,,NaN,,NaN,,4.1,AUST,WA,NaN,4.10,ML,4.10,ML,AUST,NaN,NaN,4.06,4.06,ML2MW,"Musgrave Ranges; SA"
2005-03-19 21:38:45,732390.9019,local,1,115.764,-20.8,10,ISC,NaN,,NaN,,3.5,ISC,3.7,AUST,WA,NaN,3.70,ML,3.70,ML,AUST,NaN,3.02,3.74,3.74,ML2MW,"E of Barrow Island; WA"
2005-03-22 19:51:53,732393.8277,local,1,119.61,-21.004,10,AUST,NaN,,NaN,,NaN,,4.4,AUST,WA,NaN,4.40,ML,4.40,ML,AUST,NaN,NaN,4.31,4.31,ML2MW,"NW of Marble Bar; WA"
2005-03-23 10:04:25,732394.4197,local,0,134.071,-19.777,10,AUST,NaN,,NaN,,NaN,,3.1,AUST,WA,NaN,3.10,ML,3.10,ML,AUST,NaN,NaN,3.28,3.28,ML2MW,"Tennant Creek; NT"
2005-03-25 04:16:45,732396.1783,local,1,117.217,-31.16,5,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"Dowerin; WA"
2005-03-25 09:10:32,732396.3823,local,1,145.834,-20.353,26,RC,NaN,,NaN,,NaN,,2.7,RC,SEA,NaN,2.70,ML,2.70,ML,RC,NaN,NaN,3.00,3.00,ML2MW,"SW of Charters Towers; Qld"
2005-03-29 12:46:07,732400.532,local,1,137.759,-35.452,10.1,ADE,NaN,,NaN,,NaN,,2.5,ADE,SA,2.51,2.50,ML,2.51,REV_ML,REV_ML,NaN,NaN,2.87,2.87,ML2MW,"26 km NE of Kingscote; SA"
2005-03-29 16:15:58,732400.6778,local,1,126.605,-22.144,5,AUST,NaN,,NaN,,NaN,,3.5,AUST,WA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"W of Lake Mackay; WA"
2005-03-29 17:17:02,732400.7202,local,1,129.6618,-10.542,573,IDC,NaN,,NaN,,2.6,IDC,NaN,,WA,NaN,2.60,mb,2.60,mb,IDC,NaN,1.94,NaN,1.94,mb2MW,"105 km NW of Melville Island; Timor Sea"
2005-04-01 19:20:16,732403.8058,local,1,145.543,-42.075,4,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.46,2.50,ML,2.46,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Queenstown; Tas"
2005-04-02 09:14:47,732404.3853,local,1,127.241,-16.645,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"N of Halls Creek; WA"
2005-04-04 03:58:39,732406.1657,local,0,117.004,-30.576,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Burakin; WA"
2005-04-04 05:21:29,732406.2233,local,0,116.999,-30.568,2,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"Burakin; WA"
2005-04-05 04:44:07,732407.1973,local,1,148.799,-33.475,35.6,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.63,2.70,ML,2.63,REV_ML,REV_ML,NaN,NaN,2.95,2.95,ML2MW,"Canowindra; NSW"
2005-04-06 06:09:08,732408.2563,local,1,138.149,-32.309,9.1,ADE,NaN,,NaN,,NaN,,2.7,ADE,SA,2.72,2.70,ML,2.72,REV_ML,REV_ML,NaN,NaN,3.01,3.01,ML2MW,"Quorn; SA"
2005-04-07 20:18:51,732409.8464,local,1,130.1491,-10.3798,0,IDC,NaN,,NaN,,NaN,,2.9,IDC,WA,NaN,2.90,ML,2.90,ML,IDC,NaN,NaN,3.14,3.14,ML2MW,"91 km NNW of Melville Island; Timor Sea"
2005-04-08 04:09:04,732410.173,local,1,140.312,-27.8,0,IDC,NaN,,NaN,,NaN,,2.5,IDC,SEA,2.23,2.50,ML,2.23,REV_ML,REV_ML,NaN,NaN,2.67,2.67,ML2MW,"W of Innamincka; SA"
2005-04-08 13:32:56,732410.5645,local,1,150.659,-32.715,10,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.46,2.50,ML,2.46,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Wollemi; NSW"
2005-04-09 23:34:08,732411.982,local,0,133.961,-19.782,0,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"Tennant Creek; NT"
2005-04-12 11:59:35,732414.4997,local,0,117.005,-30.588,2,AUST,NaN,,NaN,,NaN,,3.5,AUST,WA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"SW of Burakin; WA"
2005-04-12 12:00:02,732414.5,local,0,117.005,-30.564,0,AUST,NaN,,NaN,,NaN,,4,AUST,WA,NaN,4.00,ML,4.00,ML,AUST,NaN,NaN,3.98,3.98,ML2MW,"W of Burakin; WA"
2005-04-14 02:03:03,732416.0855,local,0,117.005,-30.574,0,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"W of Burakin; WA"
2005-04-14 13:16:26,732416.5531,local,1,149.272,-28.55,0,AUST,NaN,,NaN,,NaN,,3.2,AUST,SEA,NaN,3.20,ML,3.20,ML,AUST,NaN,NaN,3.36,3.36,ML2MW,"SE of St George; Qld"
2005-04-14 17:17:59,732416.7208,local,1,118.344,-33.507,0,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"S of Lake Grace; WA"
2005-04-15 08:12:33,732417.3421,local,2,116.714,-31.968,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Beverley; WA"
2005-04-18 09:02:19,732420.3766,local,0,117,-30.567,0,AUST,NaN,,NaN,,NaN,,3.2,AUST,WA,NaN,3.20,ML,3.20,ML,AUST,NaN,NaN,3.36,3.36,ML2MW,"W of Burakin; WA"
2005-04-18 13:53:32,732420.5788,local,1,118.273,-33.614,2,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"Gnowangerup; WA"
2005-04-18 15:01:07,732420.6258,local,0,116.995,-30.574,2,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"Burakin; WA"
2005-04-20 21:53:22,732422.9121,local,1,146.554,-38.517,7.4,MEL,NaN,,NaN,,NaN,,3.5,AUST,SEA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"7 km E of Hiawatha; Vic"
2005-04-21 11:48:09,732423.4918,local,0,116.998,-30.579,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Burakin; WA"
2005-04-21 11:57:22,732423.4982,local,0,117.005,-30.587,2,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Burakin; WA"
2005-04-22 01:12:56,732424.0507,local,0,117.861,-30.235,0,AUST,NaN,,NaN,,NaN,,3.1,AUST,WA,NaN,3.10,ML,3.10,ML,AUST,NaN,NaN,3.28,3.28,ML2MW,"N of Beacon; WA"
2005-04-22 19:45:53,732424.8235,local,0,117.007,-30.572,0.4,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"W of Burakin; WA"
2005-04-24 02:10:41,732426.0908,local,1,146.683,-38.319,12.4,MEL,NaN,,NaN,,NaN,,2.7,MEL,SEA,2.65,2.70,ML,2.65,REV_ML,REV_ML,NaN,NaN,2.96,2.96,ML2MW,"3 km SW of Gormandale; Vic"
2005-04-26 11:29:44,732428.479,local,0,134.001,-19.844,11,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"SW of Tennant Creek; NT"
2005-05-01 09:43:16,732433.4051,local,2,117.912,-30.194,2.7,AUST,NaN,,NaN,,NaN,,4.1,AUST,WA,NaN,4.10,ML,4.10,ML,AUST,NaN,NaN,4.06,4.06,ML2MW,"N of Beacon; WA"
2005-05-01 15:38:41,732433.6519,local,0,117.887,-30.198,0,AUST,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"N of Beacon; WA"
2005-05-02 19:42:41,732434.8213,local,1,138.883,-31.443,14.3,ADE,NaN,,NaN,,NaN,,2.5,ADE,SA,2.46,2.50,ML,2.46,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"E of Oraparinna HS; SA"
2005-05-04 18:45:16,732436.7814,local,1,117.319,-25.932,9,AUST,NaN,,NaN,,NaN,,3.2,AUST,WA,NaN,3.20,ML,3.20,ML,AUST,NaN,NaN,3.36,3.36,ML2MW,"SE of Erong Springs; WA"
2005-05-06 06:59:04,732438.291,local,1,115.963,-31.635,2,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"S of Bindoon; WA"
2005-05-09 14:52:43,732441.6199,local,0,116.98,-30.583,0,AUST,NaN,,NaN,,NaN,,3.2,AUST,WA,NaN,3.20,ML,3.20,ML,AUST,NaN,NaN,3.36,3.36,ML2MW,"W of Burakin; WA"
2005-05-12 01:18:37,732444.0546,local,1,117.203,-31.953,5,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"NE of Beverley; WA"
2005-05-14 13:33:28,732446.5649,local,1,136.741,-28.687,26.1,ADE,NaN,,NaN,,NaN,,3.8,AUST,SA,NaN,3.80,ML,3.80,ML,AUST,NaN,NaN,3.82,3.82,ML2MW,"NE of William Creek; SA"
2005-05-14 19:53:06,732446.8285,local,1,139.106,-30.987,19.7,ADE,NaN,,NaN,,NaN,,4.5,AUST,SA,NaN,4.50,ML,4.50,ML,AUST,NaN,NaN,4.40,4.40,ML2MW,"Mt Chambers; SA"
2005-05-15 21:54:26,732447.9128,local,1,117.423,-30.689,10,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"N of Koorda; WA"
2005-05-17 05:34:31,732449.2323,local,0,117.915,-30.215,0,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"N of Beacon; WA"
2005-05-18 23:39:47,732450.986,local,1,119.374,-20.108,26,AUST,NaN,,NaN,,NaN,,4.6,AUST,WA,NaN,4.60,ML,4.60,ML,AUST,NaN,NaN,4.49,4.49,ML2MW,"E of Port Hedland; WA"
2005-05-19 10:21:20,732451.4315,local,1,142.663,-38.942,10,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.44,2.50,ML,2.44,REV_ML,REV_ML,NaN,NaN,2.81,2.81,ML2MW,"Warrnambool; Vic"
2005-05-21 03:00:12,732453.1251,local,0,117.435,-30.664,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Koorda; WA"
2005-05-27 03:21:48,732459.1401,local,1,148.823,-33.361,10,MEL,NaN,,NaN,,NaN,,2.5,MEL,SEA,2.43,2.50,ML,2.43,REV_ML,REV_ML,NaN,NaN,2.80,2.80,ML2MW,"Manildra; NSW"
2005-05-27 12:10:44,732459.5075,local,2,117.447,-30.65,4.3,AUST,NaN,,NaN,,NaN,,3.3,AUST,WA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"N of Koorda; WA"
2005-05-27 12:48:19,732459.5336,local,0,117.461,-30.632,0,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"N of Koorda; WA"
2005-05-27 14:08:45,732459.5894,local,0,117.47,-30.635,0,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"N of Koorda; WA"
2005-05-28 01:54:48,732460.0797,local,1,137.686,-35.076,13.3,ADE,NaN,,NaN,,NaN,,2.5,ADE,SA,2.51,2.50,ML,2.51,REV_ML,REV_ML,NaN,NaN,2.87,2.87,ML2MW,"Yorke Town; SA"
2005-05-29 15:48:19,732461.6586,local,0,117.434,-30.658,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Koorda; WA"
2005-06-02 12:04:29,732465.5031,local,1,117.207,-31.509,0,AUST,NaN,,NaN,,NaN,,3,AUST,WA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"N of Cunderdin; WA"
2005-06-08 21:00:53,732471.8756,local,1,139.993,-32.891,5.5,ADE,NaN,,NaN,,NaN,,3.3,AUST,SA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"50 km S of Manna Hill; SA"
2005-06-09 16:44:45,732472.6978,local,1,115.068,-23.093,14.5,AUST,NaN,,NaN,,NaN,,3.5,AUST,WA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"SE of Exmouth; WA"
2005-06-09 22:47:16,732472.9495,local,1,117.05,-30.773,0,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"W of Cadoux; WA"
2005-06-12 10:51:19,732475.4523,local,2,117.108,-30.802,2.3,AUST,NaN,,NaN,,NaN,,4.3,AUST,WA,NaN,4.30,ML,4.30,ML,AUST,NaN,NaN,4.23,4.23,ML2MW,"SW of Cadoux; WA"
2005-06-12 20:36:44,732475.8588,local,2,117.03,-30.558,7.6,AUST,NaN,,NaN,,NaN,,4.5,AUST,WA,NaN,4.50,ML,4.50,ML,AUST,NaN,NaN,4.40,4.40,ML2MW,"W of Burakin; WA"
2005-06-13 13:11:16,732476.5495,local,0,117.006,-30.58,8.7,AUST,NaN,,NaN,,NaN,,2.8,AUST,WA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"SW of Burakin; WA"
2005-06-16 04:29:06,732479.1869,local,1,135.561,-34.138,9.3,ADE,NaN,,NaN,,NaN,,3.6,AUST,WA,NaN,3.60,ML,3.60,ML,AUST,NaN,NaN,3.66,3.66,ML2MW,"20 km NW of Cummins; SA"
2005-06-24 04:02:00,732487.1681,local,1,145.13,-40.84,10,MEL,NaN,,NaN,,NaN,,2.6,MEL,SEA,2.58,2.60,ML,2.58,REV_ML,REV_ML,NaN,NaN,2.91,2.91,ML2MW,"Smithton; Tas"
2005-06-24 08:51:49,732487.3693,local,1,116.604,-31.304,5,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"E of Bolgart; WA"
2005-06-27 00:38:37,732490.0268,local,0,117.873,-30.219,1.2,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"N of Beacon; WA"
2005-06-30 05:25:45,732493.2262,local,1,135.741,-29.07,6.2,ADE,NaN,,NaN,,NaN,,3,ADE,SA,3.01,3.00,ML,3.01,REV_ML,REV_ML,NaN,NaN,3.22,3.22,ML2MW,"SW of Anna Creek; SA"
2005-06-30 14:13:47,732493.5929,local,1,142.307,-39.067,22.3,MEL,NaN,,NaN,,NaN,,3.1,MEL,SEA,3.06,3.10,ML,3.06,REV_ML,REV_ML,NaN,NaN,3.25,3.25,ML2MW,"77 km S of Warrnambool; Vic"
2005-07-04 20:21:43,732497.8484,local,1,148.643,-34.469,2,MEL,NaN,,NaN,,NaN,,2.8,MEL,SEA,2.76,2.80,ML,2.76,REV_ML,REV_ML,NaN,NaN,3.04,3.04,ML2MW,"8 km SW of Boorowa; NSW"
2005-07-09 13:48:52,732502.5756,local,1,124.66,-14.95,37,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"Western Australia"
2005-07-11 20:19:58,732504.8472,local,1,144.777,-31.253,9,AUST,NaN,,NaN,,NaN,,3,AUST,SEA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"W of Cobar; NSW"
2005-07-12 07:57:51,732505.3318,local,2,138.578,-31.558,12.9,ADE,NaN,,NaN,,NaN,,2.9,ADE,SA,2.85,2.90,ML,2.85,REV_ML,REV_ML,NaN,NaN,3.10,3.10,ML2MW,"Wilpena Pound; SA"
2005-07-14 06:23:38,732507.2664,local,1,147.16,-34.085,0,AUST,NaN,,NaN,,NaN,,2.8,AUST,SEA,NaN,2.80,ML,2.80,ML,AUST,NaN,NaN,3.07,3.07,ML2MW,"S of West Wyalong; NSW"
2005-07-30 16:56:10,732523.7057,local,1,148.606,-28.54,10,RC,NaN,,NaN,,NaN,,2.8,RC,SEA,NaN,2.80,ML,2.80,ML,RC,NaN,NaN,3.07,3.07,ML2MW,"Thallon; Qld"
2005-08-03 05:02:13,732527.2099,local,0,133.875,-19.905,0,AUST,NaN,,NaN,,NaN,,3.8,AUST,WA,NaN,3.80,ML,3.80,ML,AUST,NaN,NaN,3.82,3.82,ML2MW,"Tennant Creek; NT"
2005-08-13 15:16:12,732537.6363,local,1,127.74,-22.86,10,AUST,NaN,,NaN,,NaN,,2.7,AUST,WA,NaN,2.70,ML,2.70,ML,AUST,NaN,NaN,3.00,3.00,ML2MW,"W of Lake Mackay; WA"
2005-08-15 09:56:50,732539.4145,local,1,118.236,-30.75,1.8,AUST,NaN,,NaN,,NaN,,2.5,AUST,WA,NaN,2.50,ML,2.50,ML,AUST,NaN,NaN,2.86,2.86,ML2MW,"N of Mukinbudin; WA"
2005-08-16 07:33:38,732540.315,local,1,139.371,-34.119,15.2,ADE,NaN,,NaN,,NaN,,2.8,ADE,SA,2.81,2.80,ML,2.81,REV_ML,REV_ML,NaN,NaN,3.07,3.07,ML2MW,"E of Eudunda; SA"
2005-08-24 03:37:33,732548.1511,local,2,138.738,-32.322,8.4,ADE,NaN,,NaN,,NaN,,3.2,ADE,SA,3.20,3.20,ML,3.20,REV_ML,REV_ML,NaN,NaN,3.36,3.36,ML2MW,"NE of Carrieton; SA"
2005-08-24 03:38:33,732548.1518,local,0,138.767,-32.32,5,ADE,NaN,,NaN,,NaN,,2.8,ADE,SA,2.80,2.80,ML,2.80,REV_ML,REV_ML,NaN,NaN,3.07,3.07,ML2MW,"NE of Carrieton; SA"
2005-09-03 23:05:06,732558.9619,local,1,148.654,-34.401,4.1,AUST,NaN,,NaN,,NaN,,3.5,AUST,SEA,NaN,3.50,ML,3.50,ML,AUST,NaN,NaN,3.59,3.59,ML2MW,"Boorowa; NSW"
2005-09-04 03:11:17,732559.1328,local,1,137.511,-29.604,4.6,ADE,NaN,,NaN,,NaN,,2.7,ADE,SA,2.60,2.70,ML,2.60,REV_ML,REV_ML,NaN,NaN,2.93,2.93,ML2MW,"S of Lake Eyre; SA"
2005-09-04 11:27:25,732559.4774,local,1,148.456,-29.003,10,RC,NaN,,NaN,,NaN,,2.7,RC,SEA,NaN,2.70,ML,2.70,ML,RC,NaN,NaN,3.00,3.00,ML2MW,"52 km W of Mungindi; NSW"
2005-09-05 11:08:01,732560.4639,local,1,151.147,-28.84,2.5,RC,NaN,,NaN,,NaN,,2.9,RC,SEA,NaN,2.90,ML,2.90,ML,RC,NaN,NaN,3.14,3.14,ML2MW,"Texas; Qld"
2005-09-06 15:01:37,732561.6261,local,1,154.551,-24.636,0,RC,NaN,,NaN,,NaN,,2.6,RC,SEA,NaN,2.60,ML,2.60,ML,RC,NaN,NaN,2.93,2.93,ML2MW,"Off Fraser Is; Qld"
2005-09-08 14:57:06,732563.623,local,0,117.144,-30.76,0,AUST,NaN,,NaN,,NaN,,2.9,AUST,WA,NaN,2.90,ML,2.90,ML,AUST,NaN,NaN,3.14,3.14,ML2MW,"1 km NE of Cadoux; WA"
2005-09-09 04:01:08,732564.1675,local,1,142.166,-30.328,0,AUST,NaN,,NaN,,NaN,,3.3,AUST,SEA,NaN,3.30,ML,3.30,ML,AUST,NaN,NaN,3.43,3.43,ML2MW,"S of Tibooburra; NSW"
2005-09-10 11:41:53,732565.4874,local,2,143.931,-16.878,10,RC,NaN,,NaN,,NaN,,2.7,RC,WA,NaN,2.70,ML,2.70,ML,RC,NaN,NaN,3.00,3.00,ML2MW,"Wrotham Park; Qld"
2005-09-11 21:40:41,732566.9033,local,1,128.73,-16.518,5,AUST,NaN,,NaN,,NaN,,2.6,AUST,WA,NaN,2.60,ML,2.60,ML,AUST,NaN,NaN,2.93,2.93,ML2MW,"S of Kununurra; WA"
2005-09-12 16:04:04,732567.6695,local,1,140.558,-27.737,2,AUST,NaN,,NaN,,NaN,,3,AUST,SEA,NaN,3.00,ML,3.00,ML,AUST,NaN,NaN,3.21,3.21,ML2MW,"Innamincka Hot Rock; SA"
2005-09-13 00:44:33,732568.0309,local,1,147.1759,-18.2561,10,RC,NaN,,NaN,,NaN,,3.6,RC,SEA,NaN,3.60,ML,3.60,ML,RC,NaN,NaN,3.66,3.66,ML2MW,"Off Ingham; Qld"
2005-09-14 05:12:21,732569.2169,local,0,134.046,-19.844,5,USGS,NaN,,NaN,,NaN,,4.4,AUST,WA,NaN,4.40,ML,4.40,ML,AUST,NaN,NaN,4.31,4.31,ML2MW,"Tennant Creek; NT"
